origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
w523337892,SP_CHARZYKOWY,13.519868,1179.7840989,39.1860676,1232.4900345
w475397316,SP_CHARZYKOWY,8.6440295,1185.1381929,39.1860676,1232.96829
w575130681,SP_SWORNEGACIE,23.4153534,1189.6916873,20.7048897,1233.8119304
w909279422,SP_CHARZYKOWY,133.6720831,1061.1535223,39.1860676,1234.011673
w949537426,SP_SWORNEGACIE,29.5505381,1184.1642097,20.7048897,1234.4196375
w520864683,SP_CHARZYKOWY,13.8451425,1183.2528287,39.1860676,1236.2840388
w995803096,SP_SWORNEGACIE,17.0488272,1199.2977323,20.7048897,1237.0514491
w575130831,SP_SWORNEGACIE,16.9680768,1199.6919464,20.7048897,1237.3649129
w909279421,SP_CHARZYKOWY,145.0327301,1053.2419229,39.1860676,1237.4607205
w1120846035,SP_SWORNEGACIE,32.7498359,1184.1642097,20.7048897,1237.6189352
w409050116,SP_CHARZYKOWY,25.7464887,1172.7222028,39.1860676,1237.6547592
w475122450,SP_CHARZYKOWY,19.9191778,1180.0186088,39.1860676,1239.1238543
w575130766,SP_SWORNEGACIE,14.2970454,1204.2997025,20.7048897,1239.3016375
w1127754732,SP_CHARZYKOWY,8.5450611,1191.8192573,39.1860676,1239.5503861
w475397283,SP_CHARZYKOWY,15.666707,1185.0859754,39.1860676,1239.93875
w1173514591,SP_CHARZYKOWY,12.1863038,1189.2329223,39.1860676,1240.6052937
w575130846,SP_SWORNEGACIE,58.3901036,1163.1041516,20.7048897,1242.1991448
w909111946,SP_CHARZYKOWY,20.8619467,1182.4596414,39.1860676,1242.5076557
w888204952,SP_SWORNEGACIE,23.3463407,1199.5328669,20.7048897,1243.5840973
w475122445,SP_CHARZYKOWY,14.2358713,1192.6122082,39.1860676,1246.0341471
w818043546,SP_CHARZYKOWY,30.2011543,1177.1020711,39.1860676,1246.489293
w575130663,SP_SWORNEGACIE,18.7028859,1208.7965018,20.7048897,1248.2042774
w909279402,SP_CHARZYKOWY,18.877283,1190.3187865,39.1860676,1248.382137
w908557873,SP_CHARZYKOWY,21.4222916,1188.3325358,39.1860676,1248.940895
w909402170,SP_CHARZYKOWY,66.4020745,1143.4310106,39.1860676,1249.0191527
w475397269,SP_CHARZYKOWY,14.7514824,1196.2150768,39.1860676,1250.1526268
w909279420,SP_CHARZYKOWY,154.0500798,1057.157986,39.1860676,1250.3941334
w520864691,SP_CHARZYKOWY,14.7149175,1196.8113145,39.1860676,1250.7122996
w1123459345,SP_CHARZYKOWY,157.8261124,1054.0996558,39.1860676,1251.1118358
w523337901,SP_CHARZYKOWY,25.9382976,1186.8554536,39.1860676,1251.9798188
w475122444,SP_CHARZYKOWY,14.2833848,1199.1506171,39.1860676,1252.6200695
w575130556,SP_SWORNEGACIE,20.5493418,1211.7133716,20.7048897,1252.9676031
w909402165,SP_CHARZYKOWY,47.7999379,1166.7304688,39.1860676,1253.7164743
w1120644024,SP_SWORNEGACIE,36.0611589,1199.0290918,20.7048897,1255.7951403
w475397293,SP_CHARZYKOWY,8.6705864,1208.4149756,39.1860676,1256.2716296
w818043532,SP_CHARZYKOWY,6.820304,1211.1500239,39.1860676,1257.1563955
w475397299,SP_CHARZYKOWY,16.5552887,1201.7005543,39.1860676,1257.4419106
w575130761,SP_SWORNEGACIE,32.3621708,1205.7550492,20.7048897,1258.8221096
w520864685,SP_CHARZYKOWY,21.1713866,1198.674111,39.1860676,1259.0315652
w575130592,SP_SWORNEGACIE,22.3778962,1217.1297982,20.7048897,1260.212584
w523337895,SP_CHARZYKOWY,19.0665573,1203.4994013,39.1860676,1261.7520262
w475397317,SP_CHARZYKOWY,12.442319,1212.2481432,39.1860676,1263.8765298
w475122443,SP_CHARZYKOWY,12.511275,1212.7849243,39.1860676,1264.4822669
w501134121,SP_SWORNEGACIE,10.2926369,1233.642309,20.7048897,1264.6398356
w909402171,SP_CHARZYKOWY,67.1222186,1158.5333345,39.1860676,1264.8416207
w909017291,SP_CHARZYKOWY,12.5365619,1214.5665534,39.1860676,1266.2891829
w575130612,SP_SWORNEGACIE,14.9025095,1231.1578121,20.7048897,1266.7652113
w908557874,SP_CHARZYKOWY,23.7952965,1203.8099966,39.1860676,1266.7913607
w520864689,SP_CHARZYKOWY,23.5052267,1204.8267554,39.1860676,1267.5180498
w909008404,SP_CHARZYKOWY,9.3589753,1219.2618761,39.1860676,1267.806919
w818043560,SP_CHARZYKOWY,25.3180239,1203.744238,39.1860676,1268.2483296
w475397319,SP_CHARZYKOWY,12.4785012,1216.8065648,39.1860676,1268.4711336
w575130627,SP_SWORNEGACIE,28.3729879,1219.7808709,20.7048897,1268.8587485
w1110469765,SP_SWORNEGACIE,225.9842579,1022.425229,20.7048897,1269.1143767
w575130674,SP_SWORNEGACIE,13.0977124,1236.3467561,20.7048897,1270.1493582
w520864686,SP_CHARZYKOWY,24.0300737,1207.429521,39.1860676,1270.6456624
w909010590,SP_CHARZYKOWY,30.2403732,1202.0659951,39.1860676,1271.492436
w575130749,SP_SWORNEGACIE,33.106032,1218.4632424,20.7048897,1272.2741641
w575130849,SP_SWORNEGACIE,23.4573082,1228.8728824,20.7048897,1273.0350802
w949538308,SP_SWORNEGACIE,43.6574015,1208.8729175,20.7048897,1273.2352087
w520864688,SP_CHARZYKOWY,20.3577697,1214.6643674,39.1860676,1274.2082047
w888204933,SP_SWORNEGACIE,22.3800519,1231.6584086,20.7048897,1274.7433502
w575130625,SP_SWORNEGACIE,15.1904227,1238.8831909,20.7048897,1274.7785033
w475397291,SP_CHARZYKOWY,13.9180049,1223.4527157,39.1860676,1276.5567882
w575130850,SP_SWORNEGACIE,41.8118786,1214.0479541,20.7048897,1276.5647224
w575130626,SP_SWORNEGACIE,20.197174,1236.9931743,20.7048897,1277.8952379
w520864692,SP_CHARZYKOWY,10.2805629,1228.5970593,39.1860676,1278.0636898
w575130673,SP_SWORNEGACIE,17.8430653,1239.9416431,20.7048897,1278.489598
w520874222,SP_CHARZYKOWY,13.8864069,1225.5892319,39.1860676,1278.6617064
w520864679,SP_CHARZYKOWY,18.8600097,1221.1673048,39.1860676,1279.2133822
w888204860,SP_SWORNEGACIE,19.6487318,1239.7676539,20.7048897,1280.1212753
w575130748,SP_SWORNEGACIE,60.9357253,1198.9308187,20.7048897,1280.5714337
w888204848,SP_SWORNEGACIE,47.4178682,1213.7234999,20.7048897,1281.8462577
w501134122,SP_SWORNEGACIE,7.3292229,1254.5087607,20.7048897,1282.5428733
w909281840,SP_CHARZYKOWY,17.0033788,1226.8406187,39.1860676,1283.0300651
w520864696,SP_CHARZYKOWY,21.7081377,1222.2586481,39.1860676,1283.1528534
w475397318,SP_CHARZYKOWY,17.819488,1227.2950788,39.1860676,1284.3006344
w1173514531,SP_CHARZYKOWY,53.5862056,1191.7767741,39.1860676,1284.5490473
w475397258,SP_CHARZYKOWY,18.0242682,1227.9875967,39.1860676,1285.1979325
w475397289,SP_CHARZYKOWY,9.4972905,1236.5743563,39.1860676,1285.2577144
w523341544,SP_CHARZYKOWY,13.1422182,1233.4496753,39.1860676,1285.7779611
w909017301,SP_CHARZYKOWY,10.4073041,1236.2593418,39.1860676,1285.8527135
w475397282,SP_CHARZYKOWY,27.1214803,1221.5677735,39.1860676,1287.8753214
w475397300,SP_CHARZYKOWY,26.5161531,1223.2050497,39.1860676,1288.9072704
w575130675,SP_SWORNEGACIE,16.2165706,1253.3313827,20.7048897,1290.2528429
w818043531,SP_CHARZYKOWY,16.2919236,1234.7964602,39.1860676,1290.2744514
w989236691,SP_CHARZYKOWY,24.7833993,1226.4083596,39.1860676,1290.3778264
w987056902,SP_CHARZYKOWY,14.6887957,1236.7428967,39.1860676,1290.61776
w575130628,SP_SWORNEGACIE,27.4594696,1242.7916655,20.7048897,1290.9560247
w475122437,SP_CHARZYKOWY,11.5313805,1242.8359027,39.1860676,1293.5533508
w523341545,SP_CHARZYKOWY,10.2693471,1244.741492,39.1860676,1294.1969067
w475397280,SP_CHARZYKOWY,17.4424068,1238.3869545,39.1860676,1295.0154289
w475397292,SP_CHARZYKOWY,22.4454493,1233.4476785,39.1860676,1295.0791954
w475397298,SP_CHARZYKOWY,15.5617368,1241.3823171,39.1860676,1296.1301215
w575130676,SP_SWORNEGACIE,14.1093532,1261.535202,20.7048897,1296.3494449
w475397259,SP_CHARZYKOWY,20.841906,1237.0977026,39.1860676,1297.1256762
w575130848,SP_SWORNEGACIE,22.771073,1254.7291151,20.7048897,1298.2050778
w520864703,SP_CHARZYKOWY,18.8590298,1240.8428659,39.1860676,1298.8879633
w818043529,SP_CHARZYKOWY,30.9563908,1231.9819358,39.1860676,1302.1243942
w909010597,SP_CHARZYKOWY,17.637936,1245.4642329,39.1860676,1302.2882365
w475397260,SP_CHARZYKOWY,17.7321424,1245.9377206,39.1860676,1302.8559306
w520864704,SP_CHARZYKOWY,21.3443789,1246.4568724,39.1860676,1306.9873189
w575130611,SP_SWORNEGACIE,12.4486434,1274.0080329,20.7048897,1307.1615659
w502146123,SP_SWORNEGACIE,290.6965932,995.9979897,20.7048897,1307.3994726
w818043530,SP_CHARZYKOWY,25.468391,1243.5089786,39.1860676,1308.1634372
w1047609938,SP_CHARZYKOWY,19.7121216,1250.2722994,39.1860676,1309.1704886
w949538646,SP_SWORNEGACIE,14.1212436,1274.9355054,20.7048897,1309.7616386
w451557491,SP_CHARZYKOWY,13.7599509,1257.1261994,39.1860676,1310.0722178
w501134124,SP_SWORNEGACIE,11.5861304,1278.0988864,20.7048897,1310.3899064
w888204948,SP_SWORNEGACIE,52.1349113,1237.56461,20.7048897,1310.4044109
w520864687,SP_CHARZYKOWY,19.2878933,1252.1419274,39.1860676,1310.6158883
w980162216,SP_CHARZYKOWY,13.6677982,1259.5198252,39.1860676,1312.3736911
w909011806,SP_CHARZYKOWY,31.4404575,1243.5961029,39.1860676,1314.222628
w475397297,SP_CHARZYKOWY,18.4648382,1257.2956534,39.1860676,1314.9465592
w475397261,SP_CHARZYKOWY,18.2556249,1257.791056,39.1860676,1315.2327485
w475397267,SP_CHARZYKOWY,17.7687954,1258.782565,39.1860676,1315.737428
w949538720,SP_CHARZYKOWY,11.3545134,1265.5131446,39.1860676,1316.0537256
w501134123,SP_SWORNEGACIE,11.7567276,1283.8525597,20.7048897,1316.314177
w475122439,SP_CHARZYKOWY,8.0416626,1269.6557258,39.1860676,1316.883456
w575130751,SP_SWORNEGACIE,39.0252453,1257.7667286,20.7048897,1317.4968636
w909008403,SP_CHARZYKOWY,5.1289136,1274.9169694,39.1860676,1319.2319505
w451557490,SP_CHARZYKOWY,18.5549211,1263.2550491,39.1860676,1320.9960378
w575130680,SP_SWORNEGACIE,18.1291848,1282.3155364,20.7048897,1321.1496109
w475397287,SP_CHARZYKOWY,14.418915,1268.1024196,39.1860676,1321.7074023
w475397279,SP_CHARZYKOWY,15.1222682,1268.4541841,39.1860676,1322.7625199
w575130847,SP_SWORNEGACIE,42.7222458,1259.3616413,20.7048897,1322.7887767
w475122436,SP_CHARZYKOWY,11.928215,1272.2698324,39.1860676,1323.384115
w475397262,SP_CHARZYKOWY,20.0828405,1265.1055087,39.1860676,1324.3744168
w475397286,SP_CHARZYKOWY,14.0932218,1271.1740531,39.1860676,1324.4533425
w575130595,SP_SWORNEGACIE,21.4159801,1283.1530534,20.7048897,1325.2739232
w520874224,SP_CHARZYKOWY,23.1069496,1263.2321515,39.1860676,1325.5251687
w818043544,SP_CHARZYKOWY,30.4565656,1257.0908621,39.1860676,1326.7334953
w909017292,SP_CHARZYKOWY,8.3358601,1279.6195161,39.1860676,1327.1414439
w502146149,SP_SWORNEGACIE,306.5214416,1000.6968563,20.7048897,1327.9231875
w888204925,SP_SWORNEGACIE,78.8600721,1228.7013201,20.7048897,1328.2662819
w475122431,SP_CHARZYKOWY,11.7775865,1277.7121417,39.1860676,1328.6757958
w1123459353,SP_CHARZYKOWY,8.4785746,1281.070479,39.1860676,1328.7351212
w575130679,SP_SWORNEGACIE,12.6667657,1295.3865476,20.7048897,1328.758203
w409062878,SP_CHARZYKOWY,44.9897231,1244.6891464,39.1860676,1328.8649371
w520864702,SP_CHARZYKOWY,20.3680002,1269.3589163,39.1860676,1328.9129841
w575130630,SP_SWORNEGACIE,19.5546514,1289.3010944,20.7048897,1329.5606354
w949538838,SP_SWORNEGACIE,69.8365017,1239.2484061,20.7048897,1329.7897975
w502146125,SP_SWORNEGACIE,287.4725462,1021.826518,20.7048897,1330.0039539
w475397296,SP_CHARZYKOWY,13.6485211,1278.7859573,39.1860676,1331.620546
w1352312229,SP_CHARZYKOWY,19.2505212,1273.5750455,39.1860676,1332.0116342
w523341537,SP_CHARZYKOWY,11.1061243,1282.3587809,39.1860676,1332.6509728
w575130594,SP_SWORNEGACIE,28.3509126,1283.7328726,20.7048897,1332.7886748
w520867160,SP_CHARZYKOWY,21.5415818,1272.5269599,39.1860676,1333.2546093
w1352308614,SP_CHARZYKOWY,17.7976054,1276.7748543,39.1860676,1333.7585273
w475397263,SP_CHARZYKOWY,21.3467888,1273.7671011,39.1860676,1334.2999575
w475397274,SP_CHARZYKOWY,29.1266182,1266.6656286,39.1860676,1334.9783144
w475122435,SP_CHARZYKOWY,8.3816898,1287.8379188,39.1860676,1335.4056762
w475397285,SP_CHARZYKOWY,16.4555978,1280.1241566,39.1860676,1335.765822
w818043557,SP_CHARZYKOWY,9.6563964,1287.6188844,39.1860676,1336.4613485
w575130629,SP_SWORNEGACIE,13.196932,1303.2386461,20.7048897,1337.1404678
w475122446,SP_CHARZYKOWY,12.8009204,1285.2415551,39.1860676,1337.2285432
w909008405,SP_CHARZYKOWY,20.2205176,1278.4907025,39.1860676,1337.8972877
w575130750,SP_SWORNEGACIE,57.8501939,1260.4125519,20.7048897,1338.9676354
w949539377,SP_SWORNEGACIE,28.8464442,1289.5148878,20.7048897,1339.0662216
w475122438,SP_CHARZYKOWY,17.6339622,1283.7402038,39.1860676,1340.5602337
w1127754733,SP_CHARZYKOWY,17.8955039,1283.8898414,39.1860676,1340.9714129
w1352312228,SP_CHARZYKOWY,30.2787781,1273.5750455,39.1860676,1343.0398911
w475122428,SP_CHARZYKOWY,8.8788663,1297.5777476,39.1860676,1345.6426815
w475397276,SP_CHARZYKOWY,24.7044184,1281.8187785,39.1860676,1345.7092645
w523341538,SP_CHARZYKOWY,9.1297251,1297.7869003,39.1860676,1346.102693
w475122429,SP_CHARZYKOWY,8.3667548,1299.2232199,39.1860676,1346.7760422
w475122440,SP_CHARZYKOWY,9.4493539,1299.1235253,39.1860676,1347.7589469
w502146147,SP_SWORNEGACIE,321.5251946,1006.0726932,20.7048897,1348.3027775
w523344672,SP_CHARZYKOWY,9.8843871,1299.6826011,39.1860676,1348.7530558
w451566258,SP_CHARZYKOWY,13.1672214,1296.5540517,39.1860676,1348.9073407
w591678980,SP_CHARZYKOWY,17.2575718,1292.6446817,39.1860676,1349.0883211
w575130610,SP_SWORNEGACIE,35.4986688,1292.9417575,20.7048897,1349.1453159
w575130678,SP_SWORNEGACIE,14.2087121,1314.7340923,20.7048897,1349.6476941
w475122430,SP_CHARZYKOWY,13.2549479,1297.6172404,39.1860676,1350.0582558
w520867153,SP_CHARZYKOWY,17.0758172,1294.0321159,39.1860676,1350.2940006
w908557886,SP_CHARZYKOWY,21.2712788,1291.3089261,39.1860676,1351.7662726
w475122441,SP_CHARZYKOWY,11.4769424,1302.6218797,39.1860676,1353.2848896
w523341523,SP_CHARZYKOWY,9.8885704,1305.3813487,39.1860676,1354.4559867
w475397302,SP_CHARZYKOWY,30.5413998,1284.9476924,39.1860676,1354.6751598
w909346410,SP_CHARZYKOWY,31.9690455,1283.5825891,39.1860676,1354.7377022
w909017293,SP_CHARZYKOWY,9.4332897,1307.5471492,39.1860676,1356.1665064
w575130677,SP_SWORNEGACIE,14.1104806,1321.7958364,20.7048897,1356.6112066
w520874203,SP_CHARZYKOWY,16.4843153,1302.4162088,39.1860676,1358.0865917
w502726112,SP_SWORNEGACIE,33.3917188,1304.5974014,20.7048897,1358.6940099
w987056904,SP_CHARZYKOWY,50.025974,1270.8676323,39.1860676,1360.0796739
w818043555,SP_CHARZYKOWY,36.5187697,1284.977129,39.1860676,1360.6819663
w475122434,SP_CHARZYKOWY,14.3260236,1307.5471492,39.1860676,1361.0592404
w818043558,SP_CHARZYKOWY,23.8374038,1298.9844866,39.1860676,1362.007958
w475397275,SP_CHARZYKOWY,24.4280677,1299.3285066,39.1860676,1362.942642
w817932409,SP_CHARZYKOWY,32.6601775,1292.0894087,39.1860676,1363.9356538
w520874215,SP_CHARZYKOWY,18.906649,1306.551981,39.1860676,1364.6446976
w575130633,SP_SWORNEGACIE,15.8381151,1329.4006534,20.7048897,1365.9436581
w575130596,SP_SWORNEGACIE,20.7469992,1324.9706121,20.7048897,1366.4225009
w523341524,SP_CHARZYKOWY,9.8798806,1319.1946127,39.1860676,1368.2605609
w520874216,SP_CHARZYKOWY,22.1060985,1307.0655658,39.1860676,1368.3577319
w451566257,SP_CHARZYKOWY,14.0307084,1315.2416544,39.1860676,1368.4584304
w575130823,SP_SWORNEGACIE,15.6715877,1333.2644231,20.7048897,1369.6409005
w949538300,SP_SWORNEGACIE,57.0433818,1292.5026585,20.7048897,1370.25093
w523341546,SP_CHARZYKOWY,10.7670077,1320.5559196,39.1860676,1370.5089949
w523341543,SP_CHARZYKOWY,11.028146,1322.1745394,39.1860676,1372.3887529
w575130632,SP_SWORNEGACIE,45.1046874,1307.2316024,20.7048897,1373.0411795
w888204855,SP_SWORNEGACIE,34.5478173,1318.175904,20.7048897,1373.428611
w475397278,SP_CHARZYKOWY,19.4120457,1318.7923806,39.1860676,1377.3904939
w523341534,SP_CHARZYKOWY,13.7158552,1324.8591846,39.1860676,1377.7611075
w1127754723,SP_CHARZYKOWY,26.5660052,1312.1561135,39.1860676,1377.9081863
w987056903,SP_CHARZYKOWY,50.0576116,1290.5919746,39.1860676,1379.8356538
w360244704,SP_CHARZYKOWY,12.7645464,1328.5654427,39.1860676,1380.5160567
w523341536,SP_CHARZYKOWY,11.0085716,1330.5407871,39.1860676,1380.7354262
w817932412,SP_CHARZYKOWY,12.1214433,1331.799711,39.1860676,1383.1072219
w523341525,SP_CHARZYKOWY,12.2740541,1333.1940779,39.1860676,1384.6541996
w451551170,SP_CHARZYKOWY,14.6632878,1331.0457199,39.1860676,1384.8950753
w520874214,SP_CHARZYKOWY,20.6078283,1327.2562474,39.1860676,1387.0501434
w523341542,SP_CHARZYKOWY,13.2452221,1336.3526071,39.1860676,1388.7838968
w575130634,SP_SWORNEGACIE,35.4100987,1334.9836491,20.7048897,1391.0986374
w475122433,SP_CHARZYKOWY,12.20229,1340.8105483,39.1860676,1392.1989059
w523341547,SP_CHARZYKOWY,15.1694007,1338.3572198,39.1860676,1392.7126881
w520874208,SP_CHARZYKOWY,16.8431456,1337.0259935,39.1860676,1393.0552066
w451566256,SP_CHARZYKOWY,23.0683824,1330.9863923,39.1860676,1393.2408424
w475397277,SP_CHARZYKOWY,21.9624733,1332.4977987,39.1860676,1393.6463395
w451557485,SP_CHARZYKOWY,20.7973366,1334.0624357,39.1860676,1394.0458399
w451551169,SP_CHARZYKOWY,15.8879424,1340.3145148,39.1860676,1395.3885247
w523341526,SP_CHARZYKOWY,10.8574573,1346.5403453,39.1860676,1396.5838702
w520867157,SP_CHARZYKOWY,15.4416197,1344.2229965,39.1860676,1398.8506838
w949539034,SP_SWORNEGACIE,65.7434905,1312.5336069,20.7048897,1398.9819871
w520867156,SP_CHARZYKOWY,18.0084887,1341.9149807,39.1860676,1399.109537
w995914498,SP_SWORNEGACIE,41.9949839,1336.689736,20.7048897,1399.3896095
w575130631,SP_SWORNEGACIE,71.660488,1308.1395298,20.7048897,1400.5049075
w523341535,SP_CHARZYKOWY,15.707315,1347.2782854,39.1860676,1402.1716679
w523341532,SP_CHARZYKOWY,11.8966224,1351.8397082,39.1860676,1402.9223983
w475397264,SP_CHARZYKOWY,17.452547,1346.6429278,39.1860676,1403.2815423
w451551168,SP_CHARZYKOWY,9.4377075,1354.7275111,39.1860676,1403.3512862
w501019671,SP_SWORNEGACIE,10.5729924,1372.4834761,20.7048897,1403.7613582
w451557486,SP_CHARZYKOWY,12.8501925,1352.3899587,39.1860676,1404.4262188
w575130638,SP_SWORNEGACIE,14.0197536,1370.2411965,20.7048897,1404.9658398
w987056899,SP_CHARZYKOWY,34.1118582,1332.1946452,39.1860676,1405.492571
w451565274,SP_CHARZYKOWY,10.4284772,1357.1400775,39.1860676,1406.7546223
w908557881,SP_CHARZYKOWY,28.3442183,1341.8587471,39.1860676,1409.3890329
w909017296,SP_CHARZYKOWY,23.2008562,1348.7014566,39.1860676,1411.0883804
w523341527,SP_CHARZYKOWY,11.8176646,1360.1171239,39.1860676,1411.1208561
w475397270,SP_CHARZYKOWY,19.1532053,1354.1384511,39.1860676,1412.477724
w451551167,SP_CHARZYKOWY,9.2674,1364.1182955,39.1860676,1412.5717632
w474905166,SP_CHARZYKOWY,17.1000666,1356.8116104,39.1860676,1413.0977446
w405985880,SP_CHARZYKOWY,16.9766845,1361.1780334,39.1860676,1417.3407855
w575130637,SP_SWORNEGACIE,16.1204669,1381.3775489,20.7048897,1418.2029055
w520867154,SP_CHARZYKOWY,21.5831492,1357.8843748,39.1860676,1418.6535916
w987056897,SP_CHARZYKOWY,50.390481,1329.5099115,39.1860676,1419.0864601
w523341539,SP_CHARZYKOWY,11.8128626,1368.3025525,39.1860676,1419.3014827
w475397266,SP_CHARZYKOWY,17.3141685,1363.2206562,39.1860676,1419.7208923
w523341533,SP_CHARZYKOWY,10.349606,1370.5023709,39.1860676,1420.0380445
w520867159,SP_CHARZYKOWY,22.0709632,1359.5869942,39.1860676,1420.844025
w987056900,SP_CHARZYKOWY,23.9187328,1359.7645469,39.1860676,1422.8693474
w575130593,SP_SWORNEGACIE,21.7471942,1381.350622,20.7048897,1423.8027059
w888204932,SP_SWORNEGACIE,64.547137,1339.6140963,20.7048897,1424.8661229
w520867158,SP_CHARZYKOWY,20.7741548,1365.197791,39.1860676,1425.1580134
w1110469679,SP_SWORNEGACIE,19.5055785,1385.2073281,20.7048897,1425.4177962
w520874218,SP_CHARZYKOWY,22.2338013,1364.8337455,39.1860676,1426.2536144
w451551166,SP_CHARZYKOWY,15.3799744,1372.2585572,39.1860676,1426.8245993
w909019918,SP_CHARZYKOWY,23.9994971,1366.1484226,39.1860676,1429.3339874
w521009382,SP_CHARZYKOWY,17.8517348,1372.3481463,39.1860676,1429.3859487
w908557880,SP_CHARZYKOWY,26.8933032,1363.5673943,39.1860676,1429.6467652
w475397265,SP_CHARZYKOWY,16.9440272,1373.9714587,39.1860676,1430.1015535
w520867155,SP_CHARZYKOWY,18.1916194,1372.9193914,39.1860676,1430.2970784
w475122442,SP_CHARZYKOWY,13.3135402,1378.015948,39.1860676,1430.5155558
w451551164,SP_CHARZYKOWY,11.6156025,1380.6415995,39.1860676,1431.4432696
w520874207,SP_CHARZYKOWY,15.1009103,1377.1767042,39.1860676,1431.4636821
w523341531,SP_CHARZYKOWY,8.105782,1384.6077251,39.1860676,1431.8995747
w523341528,SP_CHARZYKOWY,8.4923879,1384.6096218,39.1860676,1432.2880773
w987056898,SP_CHARZYKOWY,45.9445191,1347.6160474,39.1860676,1432.7466341
w987056896,SP_CHARZYKOWY,37.9025906,1356.10981,39.1860676,1433.1984681
w360244767,SP_CHARZYKOWY,13.0575905,1381.1260842,39.1860676,1433.3697423
w474905165,SP_CHARZYKOWY,30.985873,1363.5645963,39.1860676,1433.7365369
w523344669,SP_CHARZYKOWY,15.2949761,1381.9045078,39.1860676,1436.3855515
w1110469759,SP_SWORNEGACIE,66.3078632,1349.3954887,20.7048897,1436.4082416
w909017297,SP_CHARZYKOWY,12.7664261,1384.6609856,39.1860676,1436.6134793
w451555603,SP_CHARZYKOWY,9.2656722,1388.6290377,39.1860676,1437.0807774
w575130829,SP_SWORNEGACIE,12.9042226,1403.7363325,20.7048897,1437.3454448
w360244721,SP_CHARZYKOWY,8.892171,1389.6178817,39.1860676,1437.6961203
w451551180,SP_CHARZYKOWY,15.9441083,1382.7409668,39.1860676,1437.8711426
w523341541,SP_CHARZYKOWY,19.3850572,1379.6851239,39.1860676,1438.2562487
w475397271,SP_CHARZYKOWY,26.5038031,1373.1605303,39.1860676,1438.8504011
w995914499,SP_SWORNEGACIE,43.2253699,1375.8476748,20.7048897,1439.7779344
w523341529,SP_CHARZYKOWY,7.8767069,1393.3777788,39.1860676,1440.4405534
w360244724,SP_CHARZYKOWY,28.2240034,1373.9969645,39.1860676,1441.4070355
w451551163,SP_CHARZYKOWY,9.8407827,1393.2628614,39.1860676,1442.2897117
w987056894,SP_CHARZYKOWY,61.386291,1343.5387602,39.1860676,1444.1111187
w909412645,SP_CHARZYKOWY,18.4944269,1387.4551705,39.1860676,1445.135665
w987056901,SP_CHARZYKOWY,26.2398852,1379.7277126,39.1860676,1445.1536654
w502146122,SP_SWORNEGACIE,285.2214805,1140.4763721,20.7048897,1446.4027422
w451551179,SP_CHARZYKOWY,15.9081441,1392.1406617,39.1860676,1447.2348734
w451565273,SP_CHARZYKOWY,11.6552138,1396.8964057,39.1860676,1447.7376871
w520874205,SP_CHARZYKOWY,16.0940883,1393.2405687,39.1860676,1448.5207245
w523341530,SP_CHARZYKOWY,9.2851495,1400.1891482,39.1860676,1448.6603653
w987056895,SP_CHARZYKOWY,47.3578914,1363.0607695,39.1860676,1449.6047285
w501019670,SP_SWORNEGACIE,34.5569135,1394.7033047,20.7048897,1449.9651079
w575130636,SP_SWORNEGACIE,18.3338874,1411.105646,20.7048897,1450.1444231
w908926138,SP_CHARZYKOWY,42.8778295,1368.9813186,39.1860676,1451.0452157
w520874220,SP_CHARZYKOWY,19.3051864,1392.9907212,39.1860676,1451.4819752
w451551162,SP_CHARZYKOWY,9.5925091,1402.9173552,39.1860676,1451.695932
